42328,Summer Wars,818,complete
6364,Oyasumi Darling,817,complete
74425,Dracu-Riot!,817,complete
108137,Walking with You (Junko),817,complete
3266,Seishun Walker,816,complete
11458,Otonage.,816,complete
25788,Shijou Senyuuritsu,816,complete
47803,Doutei Saizensen,816,complete
768,Gekkou no Rankan ni Kuchinashi no Nioi,815,complete
4078,Oyayubihime Infinity,815,complete
15786,Change 2!!,815,complete
56314,Akaki Tsuki no Meguru Koro,815,complete
1985,Ouchou Haru no Yoi no Romance,814,complete
5989,Kiss Me Baby,814,complete
33892,Kimi wa Kirakira,814,complete
36832,Legend of Tyr,814,complete
2537,Mayu-tan no Tokimeki Note #2 - Fiancée Shitai,813,complete
2755,Three and a Half,813,complete
3867,Sekirei,813,complete
22027,Marude Hajimete no Koi Mitai ni,813,complete
2693,Ijiwaru Shinai de! (AOKI Kotomi),812,complete
3186,Tokyo Mew Mew,812,complete
52636,My Boyfriend Is a Vampire,812,complete
2015,Spell,811,complete
2330,Zense to Gense to Kimi to Ore,811,complete
6912,Akai Koi,811,complete
15371,Kyokutou no Hanamuko,811,complete
37919,Hana wa Saku ka,811,complete
2709,Senpai to Kanojo,810,complete
11085,...no Onna,810,complete
87955,Kyuusen no Shima,810,complete
137191,"Jumyou wo Kaitotte Moratta. Ichinen ni Tsuki, Ichimanen de.",810,complete
2529,Sprout,809,complete
1315,Seduction More Beautiful Than Love,808,complete
7094,Itaike na Bokura,808,complete
13305,Tista,808,complete
49880,Kiss to Koukai,808,complete
68670,Kami-sama ga Yadoru Kotoba,808,complete
75052,Kirara to Shiroi Ookami,808,complete
842,Heart,807,complete
7711,KimiKiss - Various Heroines,807,complete
47328,"Kimi wa ""Suki"" no Daimeishi",807,complete
47252,Mahou no Iroha!,807,complete
70056,Boku to Kanojo no Renai Mokuroku,807,complete
1466,Love Life,806,complete
1300,Kissing,806,complete
5243,I Want to Know Everything!,806,complete
13571,Sweetheart Devil,806,complete
62447,Kanashii Doubutsu,806,complete
6881,Missile Happy!,805,complete
1097,Juunikyuu de Tsukamaete,804,complete
1423,A Night of a Thousand Dreams,804,complete
3129,Clover (Clamp),804,complete
38782,Unmeinanosa,804,complete
3159,Allure,803,complete
2205,Yakudate! Seishun.,803,complete
12295,Triple Kiss,803,complete
50922,Bijin Kakumei,803,complete
63461,Transfer Student Storm Bringer,803,complete
1109,Kimi wa Boku no Mono,802,complete
5154,Ruriiro Butterfly,802,complete
15631,Dokuhime,802,complete
49563,Hatsukoi Hakusho,802,complete
113153,Ienai Itami o Daite Iru,802,complete
239,Ao no Fuuin,801,complete
14896,Rumors,801,complete
43999,Chikakute Tooi,801,complete
777,Maburaho,800,complete
6696,Click,800,complete
32675,Koi ja Nai no da!,800,complete
2649,Sailor Fuku ni Onegai!,799,complete
2357,Yubikiri,799,complete
4786,Souten no Koumori,799,complete
11057,Love Comedy Style,799,complete
52722,Joker Trap,799,complete
969,Devilman,798,complete
22660,Suki de Shikatanai,798,complete
35419,Shounen Dolls,798,complete
39114,Hishoken!,797,complete
46249,Kataomoi no Mukougawa,797,complete
796,Nijiiro Togarashi,796,complete
895,Anata no Tonari ni Suwarasete,796,complete
7714,Matsugo no Yume,796,complete
15833,Canaria Child,796,complete
34019,Yuushitessen no Koi,795,complete
43671,Namida mo Tooku - Aonibi no Nemuri,795,complete
3260,Huajia,794,complete
927,Hero Heel,794,complete
4111,Shi ga Futari o Wakatsu Made,794,complete
5677,Negai Kanae Tamae,794,complete
12463,Suki Nante Ienai,794,complete
18339,Hatsukoi ni Oboreta,794,complete
37650,Toukyou Kareshi,794,complete
51958,Yorokobi wa Hiza no Ue,794,complete
98567,Shinigami-sama to 4-nin no Kanojo,794,complete
2398,Seinen 14-sai,793,complete
15590,Guuzen ka Unmei ka,793,complete
29123,Hatsujoukei Drags,793,complete
113661,Nise x Koi Boyfriend,793,complete
2350,Gokuraku Seishun Hockey Bu,792,complete
4559,Soshite Hibi Koishiteku,792,complete
16139,Shampoo,792,complete
25710,Wane Koi Tsumi,792,complete
31529,China Girl (AOYAMA Kei),792,complete
48472,Glow Vampire,792,complete
73775,Ai ni Yuku,792,complete
6312,Ninohime no Monogatari,791,complete
8175,Etowa,791,complete
19192,Bambino!,791,complete
52735,Power Play!,791,complete
95345,Re:Marina,791,complete
2041,Warito Yokuaru Danshikouteki Renaijijou,790,complete
13289,Jikan wo Tomete Matteite,790,complete
13613,Sugiru Juunana no Haru,790,complete
25265,I.D.,790,complete
46557,"Hatsu Koi, Yoru ni Tokeru",790,complete
1082,Boku ga Utau to Kimi wa Warau kara,789,complete
16567,Dr. wa Ijiwaru na Kiss de,789,complete
32293,Young Gun Carnaval,789,complete
43689,Ore-sama no Toriko,789,complete
53494,Usotsuki Kusuriyubi,789,complete
53603,Byousoku 5 Centimeter,789,complete
81926,Lessa,789,complete
95360,Nidome no Koi (HIDAKA Shoko),789,complete
1876,Suki Shite Sadist,788,complete
993,Othello,788,complete
15746,Escape (MIYAMOTO Kano),788,complete
19675,Kizu (KIYOHARA Hiro),788,complete
45162,Suzukaze no Hito.,788,complete
52059,Yume Kurai,788,complete
54242,Cinderella no Kake,788,complete
57167,Kiss Wood,788,complete
1146,Home,787,complete
6964,Chiisana Glass no Sora,787,complete
29380,Shujii,787,complete
43975,"Shachou to Hisho, Ai no Shoumei",787,complete
283,Meine Liebe - Eien naru Traumerei,786,complete
761,Mamotte Agemasu!,786,complete
1975,Ore no Shita de Agake,786,complete
5013,Scoundrel - Scandalous Honey,786,complete
13342,Tokimeki Gakuen Oujigumi,786,complete
42572,Shisei (YOKOBABA Ryo),786,complete
57964,Himitsu no Yoasobi,786,complete
1700,Tou no Kemono,785,complete
4989,Highschool of the Dead,785,complete
16766,Pinku de Pinku,785,complete
44945,Shoujo Shuutome no Yuuutsu,785,complete
72821,110-Ban wa Uketsukemasen!,785,complete
4800,Boys'n Girl - High-school Bomber!,784,complete
32813,Miteranneeyo,784,complete
68027,Ever Green (KASUKABE Akira),784,complete
1077,Miyuki,783,complete
1755,Koi Tomo,783,complete
151722,Akuyaku Reijo nano de Last Boss wo Kattemimashita,782,complete
1172,Kimagure Orange Road,781,complete
61106,100% Gokuama Kareshi!,781,complete
661,Suki ni Natte mo Ii no?,780,complete
2064,Tsuki ni Ookami,780,complete
3916,Nude,780,complete
6517,Sakuranbo Syndrome,780,complete
19650,Jeongchebulmyeong Saesaegsi,780,complete
43205,Joyful Days?,780,complete
63566,Sannin Gurashi,780,complete
10262,Nurse ga Oshigoto,779,complete
11399,Kieli,779,complete
14788,Koi Suta,779,complete
18264,Haru yo Koi,779,complete
54491,Retsujou,779,complete
68992,Life Is Money,779,complete
746,Sabakareshi Mono,777,complete
14523,Torokeru You na Kiss wo Kanadete,777,complete
15099,Agetai Kimochi,777,complete
1483,Madness,776,complete
3062,Ohimesama no Recipe,776,complete
4016,Making Love Like Newlyweds,776,complete
5714,Amai Nukumori,776,complete
6120,Ouji-sama no Renai Jijou,776,complete
7761,Koibito no Hirakikata,776,complete
32295,Kuuchuu Teien,776,complete
41298,Frogman,776,complete
991,Fujimi Orchestra,775,complete
28797,Honey*Witch,775,complete
47334,"Sensei, Kiss Shite Ii Desu ka?",775,complete
893,Kekkon Shiyou yo,774,complete
1769,Bukiyou na Silent,774,complete
1299,Tomodachi Kara Yoroshiku Desu,773,complete
2559,Nude na Shisen,773,complete
1722,Tsumi to Kuchizuke,773,complete
6101,Shihaisuru Yubisaki,773,complete
8107,Cocoa!,773,complete
29381,Ouji to Joujin,773,complete
83924,Granulated Sugar,773,complete
922,Mayu-tan no Tokimeki Note #1 - Taboo ni Daite,772,complete
22872,Ore-sama o Kurae!,772,complete
52738,Ameiro Paradox,772,complete
3542,Sex to Kiss to Setsunasa no Aida,771,complete
821,G-Senjou no Neko,771,complete
21909,Fujunna Renai,771,complete
1597,Toukyou Akazukin,770,complete
7766,Yurusarete Inai Watashitachi,770,complete
40256,Dr. Rurru,770,complete
45867,Ageha o Ou Monotachi,770,complete
54487,Alyosha!,770,complete
61747,Koibito wa Doukyonin,770,complete
68982,Apocalypse no Toride,770,complete
96243,Nar Kiss,770,complete
656,Kohitsuji Hokaku Keikaku!,769,complete
13010,Tokyo Shinjuu,769,complete
14564,Aragau Netsujou,769,complete
377,Soshite Koi ga Hajimaru,768,complete
44591,Oitekebori Blues,768,complete
447,Kannou Kissaten,767,complete
13180,Te Tsunagi Gokko,767,complete
49160,Noblesse,767,complete
54872,Vampire Rose,767,complete
103999,Long Vacation,767,complete
1736,Yakkai na Bokura,766,complete
24040,Gakkou Hotel,766,complete
48808,"Hana Sakasu Te, Tsubomi no Kimi",766,complete
52685,Melancholic Mellow Mellow,766,complete
132491,Fire Punch,766,complete
4849,No Toy,765,complete
26426,Mai Favorite,765,complete
47254,Tonari no Jijou,765,complete
64831,Oouso Swing,765,complete
1485,Snow Drop,764,complete
1013,Koukyou Shihen Eureka Seven,764,complete
11090,Lovely Banchou,764,complete
41206,Gakuran Ninpouchou,764,complete
60777,Saito-kun wa Chounouryokusha Rashii,764,complete
1725,Pretty Scoop!,763,complete
21549,Half & Half,763,complete
15084,Suki Dakedo!,763,complete
43241,I Am a Hero,763,complete
118197,Eiyuu Kyoushitsu - Honoo no Jotei,763,complete
1569,Pet wo Kaimashou,762,complete
581,Hachimitsu to Clover,762,complete
1964,Gesshi,762,complete
4535,Crazy for You,762,complete
45779,Goshimei desu!,762,complete
48340,Room 1/2,762,complete
57386,Barairo Emperor,762,complete
70530,Sara no Ue no Kanojo,762,complete
585,Fushigi Yuugi - Genbu Kaiden,761,complete
2758,Mix Mix Chocolate,761,complete
66,Asayake no Diamond Life,761,complete
7053,Touhou Shinigami - Meteor Methuselah Gaiden,761,complete
6817,Mizu Numuru,761,complete
13412,Koishite Nanbo!,761,complete
49018,Amayadori wa Basu-tei de,761,complete
51978,Momo Raba,761,complete
2269,Zombie-Loan,760,complete
8040,Kogareru Yubisaki,760,complete
15078,Kooporasu e Youkoso,760,complete
31590,Room Share,760,complete
67256,Bloody Monday - Last Season,760,complete
964,Sonnan ja nee yo,759,complete
1651,Rikara,759,complete
4601,Yokubou Sensibility,759,complete
12698,Shibatora,759,complete
32914,Himegoto wa Ouji no Tashinami,759,complete
91716,Mizutama Puzzle,759,complete
3040,Kusatta Kyoushi no Houteishiki,758,complete
765,Gravitation,758,complete
12474,Shinigami to Chocolate Parfait,758,complete
41627,Kayashimashi no Yuuga na Seikatsu,758,complete
78124,Mob Psycho 100,758,complete
99291,Eikyuu Shoujo (OGURA Akane),758,complete
11676,Retsujou no Meikyou,757,complete
48064,Shinigami-sama ni Saigo no Onegai o,757,complete
50897,Datte Ai wo Shinjiteru,757,complete
51933,Okitsune no Hanayome,757,complete
63249,House Backer,757,complete
1973,Gaten na Aitsu,756,complete
7001,35 Do no Renai Netsu,756,complete
7044,Ai no Chikara de Koi wo Surunoda,756,complete
20389,Kimi ga Kono Te o Hanareru nara,756,complete
66568,Katekyo! dj - Kemomimi,756,complete
983,Seishun Shiteru Kai!,755,complete
944,Dear. Gentle Papa,755,complete
3636,Tenshi no Kiss (ASHIHARA Hinako),755,complete
25791,Hana*Koi,755,complete
48916,Usotsuki Lily,755,complete
51941,Kaichou-san Chi no Koneko,755,complete
53168,Tatsu no Otoshigo,755,complete
91430,"Itoshii, to Iu Koto",755,complete
104261,Ero Meruhen - Shirayukihime,755,complete
5918,Tatakae! Ryouzanpaku Shijou Saikyou no Deshi,754,complete
13290,Sorenari ni Romantic,754,complete
4755,Mada Koi Towa Shirazu ni,753,complete
11745,Cat & Dogs!,753,complete
44704,Popcorn Avatar,753,complete
44749,Sabaku no Ouji-sama,753,complete
47438,I’m a Pet,753,complete
52359,Second Life,753,complete
66160,Idol Pretender,753,complete
70611,Ikezu Kareshi no Otoshikata,753,complete
115069,Fukigen Kareshi no Nadamekata,753,complete
3893,Mada Shiranai Ore-tachi,752,complete
40796,Vento Aureo,752,complete
4673,Stone Ocean,751,complete
16469,Gekkou Teien,751,complete
37512,Yajuu de Hatsukoi,751,complete
53342,Kiss made no Kyori (YOSHINAGA Yuu),751,complete
63332,Mashikaku Rock,751,complete
4027,Shinkuu Yuusetsu,750,complete
5500,Tomie,750,complete
33303,Kayou Gogo 9-ji,750,complete
39761,Seitoshidoushitsu no Ouji-sama,750,complete
43459,Happy Every Day,750,complete
52170,Ebisu-san to Hotei-san,750,complete
5289,Binetsu Shuukan,749,complete
7665,Love Romance Sweet Kiss,749,complete
62909,Sayonara Piano Sonata,749,complete
65827,Fairy Tail x Rave,749,complete
4605,Steal Moon,748,complete
75194,Hyakujuu no Ou ni Tsugu!,748,complete
553,Picnic,747,complete
11254,Ai o Chodai!,746,complete
13679,Wagamama na Butler,746,complete
66333,Ookami Shoujo to Kuroouji,746,complete
330,Shoujo Sect,745,complete
1094,Gohou Drug,745,complete
25532,Hanayomesama wa 16-sai,745,complete
38494,Sorairo Koiiro,745,complete
45770,Baby I Love You,745,complete
3359,Atsui Hibi,744,complete
1710,Doll Garden,744,complete
8039,Double Cast,744,complete
12093,Kono Koi wo Wasurenai.,744,complete
14194,Aniki wa Tsunayoshi!,744,complete
16468,Another Summer Kishi's,744,complete
63828,Buyuden,744,complete
209,Dorohedoro,743,complete
584,Samurai Baby,743,complete
2556,Oujisama wo Tsukamaero!,743,complete
25496,Litchi Hikari Club,743,complete
30239,Puchi Puri,743,complete
37881,Bitansan Renai,743,complete
40136,Hajimete no Aku,743,complete
87482,The Rose Princess's Awakening,743,complete
97008,Kyou mo Uchi de Machi Awase,743,complete
7759,Emono no Kimochi,742,complete
27438,Hairstyle Amanojaku Shiyou,742,complete
44731,GTO - Shonan 14 Days,742,complete
45388,Ibara no Majutsushi,742,complete
45556,Mitsuiro Devil,742,complete
111591,Mushoku Tensei (Novel),742,complete
113458,Watashi no Ookami-kun,742,complete
1014,Aruji no Oose no Mama ni,741,complete
2666,Motto Midara ni Shitsukemashou,741,complete
18369,Open Air,741,complete
22215,Toriko,741,complete
10710,Soshite Koi ni Naru,740,complete
50747,Ouji Hiroimashita.,740,complete
12743,Kanojo no Honnou,739,complete
27173,Uso to Coffee to Amai Kiss,739,complete
49274,Erotic Horror,739,complete
2781,Allegro Agitato,738,complete
4546,Muteki na Okyakusama,738,complete
5307,Slut Girl,738,complete
6902,Kuchibiru Tameiki Sakurairo,738,complete
16568,Hakodate Youjin Buraichou Himegami,738,complete
43438,"Kemono ni, Koishita",738,complete
49919,En Passant,738,complete
70431,Freezing - First Chronicle,738,complete
2014,My Girl,737,complete
5835,Swweeet,737,complete
11875,Tsumetai Otoko,737,complete
15173,Another Kingdom,737,complete
33478,Anata to Senya Ichiya,737,complete
38700,Chou Dakaretai Otoko,737,complete
97375,Ochite Chika Chika,737,complete
105986,Boku Girl,737,complete
106453,Yamada to Shounen,737,complete
727,From Dusk till Dawn,736,complete
2083,Konna Otoko ni Dare ga Shita,736,complete
6298,Mizutama Fabric,736,complete
7639,Koisuru Omocha,736,complete
2394,Narutaru,735,complete
1465,Love Hustler,735,complete
4095,Otona ni Nuts,735,complete
8880,Shirogane no Karasu,735,complete
11980,Choco to Mint to,735,complete
12011,Kouya no Seifukuou,735,complete
56467,Donten Prism Solar Car,735,complete
2876,Get Chu,734,complete
6644,Beautiful Name,734,complete
13273,Danshi Kinshitsu!!,734,complete
15089,Shiki,734,complete
41866,Otouto ni Koi Shitara,734,complete
4494,Wild Kiss (NAKAJO Hisaya),733,complete
5083,Smash!,733,complete
6969,Kawaii Beast,733,complete
18278,Kigeki wa Koi de Shinkasuru,733,complete
8655,Shiro Neko,732,complete
12566,Kimi o Watareba,732,complete
94064,End Love,732,complete
2349,Ageha 100%,731,complete
4167,Kimi ni Sachi Are!,731,complete
9576,Futari Awasete Puramai Zero,731,complete
40628,Koyoi Oto Furu Sora no Shita,731,complete
3442,Believers,730,complete
48411,Hachiue no Juunin,730,complete
70713,Goku Onna Michi,730,complete
111210,Beelzebub Bangai Hen,730,complete
4486,Sakende Yaruze!,729,complete
7026,Netsu-Ai Shisen,729,complete
7797,Wonderful Life (YAMAKAMI Riyu),729,complete
22371,Watashi no Cinderella,729,complete
43311,Shitsurakuen,729,complete
14037,Ai Daro (ODA Mitsuki),728,complete
45763,100 Dollar wa Yasu Sugiru,728,complete
128876,Akai Ito no Shikkou Yuuyo,728,complete
2304,Shigurui,727,complete
438,Kimi wa Boku o Suki ni Naru,727,complete
12863,Uzakoi,727,complete
18085,Hishoka Drop,727,complete
110524,Helck,727,complete
22723,Tripeace,726,complete
42028,Yubikiri Hime,726,complete
2500,Kimi no Kachi,725,complete
1170,Island,725,complete
3622,Juicy Cider,725,complete
11966,Otona no Yoru no Otogibanashi,725,complete
32265,Uwasa no Kanojo,725,complete
42727,Watashi ni xx Shinasai!,725,complete
101712,Colorful Line,725,complete
1186,Salad Days,724,complete
2550,Bikou Root,724,complete
40748,Boku x Kano,724,complete
53042,Konna Hazu ja Nakatta no ni.,724,complete
87183,Lasboss x Hero,724,complete
22704,Leona Explosion,723,complete
24805,Tsumiyori Amai Ai ni Oborete,723,complete
43647,Veins,723,complete
79757,Defense Bakari no Koi ja dame!,723,complete
7284,Princess Ai,722,complete
1098,Wild Act,722,complete
10279,Haru Natsu Aki Fuyu,722,complete
11334,Hydra,722,complete
12457,18 Diary,722,complete
17767,Usagi to Ookami no Shinshikyoutei,722,complete
60785,Mousou Cherry,722,complete
71418,Summer Switch,722,complete
74252,Kuraku naru Made Matte,722,complete
76078,Kaeru no Prince-sama,722,complete
80628,Takamagahara,722,complete
99584,Hatsukoi Wazurai,722,complete
838,Strawberry Shake,721,complete
119,Passion Fruit no Kaori Tsuki,721,complete
7148,Teiou no Amai Wana,721,complete
11233,Try Me Boy!,721,complete
22341,Heart no Kuni de Ochakai,721,complete
33818,Kiruza King,721,complete
1875,Kimi Sae mo Ai no Kusari,720,complete
483,Toware no Mi,720,complete
5613,Please,720,complete
5791,Love Selection,720,complete
6293,Mix Vegetable,720,complete
6704,Yojouhan Sweet Home,720,complete
6942,Slave x Slave,720,complete
10995,Tour Shangri-La,720,complete
27359,Love Sick,720,complete
41552,Necromancer,720,complete
49483,Ai no Konseki - Yajuu Gunsou to Aigan Guni,720,complete
55386,Kimi to Parade,720,complete
114698,Aru Asa Okitara,720,complete
4536,Kawaii Hito,719,complete
6385,Jigokusei Remina,719,complete
8889,My Wonderful Sweets,719,complete
26301,La Satanica dj - Fluffy Thing,719,complete
43484,Akaboshi - Ibun Suikoden,719,complete
61141,Saburina,719,complete
465,Kiss in the Blue,718,complete
20851,Fake na Junjou,718,complete
4993,Honoka na Koi no Danpen o,717,complete
14914,Shirayuki Poppu,717,complete
43329,M.A.X,717,complete
49896,Warui Ko no Mikata,717,complete
114507,Ookami Shounen wa Kyou mo Uso o Kasaneru,717,complete
115035,Minori no Te,717,complete
122696,Itou-san (KURAKA Sui),717,complete
1318,Nandemo Arisa,716,complete
861,Sekai wa Happy de Dekiteiru,716,complete
3849,Petit Roid 3,716,complete
7139,Suteki na Kigawa ga Nakuttemo,716,complete
39088,Bokke-san,716,complete
2627,Mangetsu Monogatari,715,complete
42125,Obocchama no Otanoshimi,715,complete
78452,Rinjin wa Chou,715,complete
84363,Ookami Shounen to Hamu no Hito,715,complete
109801,Katappashi Kara Zenbu Koi,715,complete
133,Peridot,714,complete
2811,Nabari no Ou,713,complete
3058,Kimi ni Todoke,713,complete
6124,Kondo Koso Honki!,713,complete
22400,Seven Ocean,713,complete
35790,Joushi tono Hitoban,713,complete
5651,Toukaidou Hisame,712,complete
5784,Tennen + Gokuraku Mahoutsukai,712,complete
64256,Boku no Ano Ko,712,complete
2866,3D Material,711,complete
3385,Taiken,711,complete
7092,Yakusoku no Yokan,711,complete
12174,"""Gokko""",711,complete
18670,Spicy Recipe,711,complete
56154,Kaori no Keishou,711,complete
2672,Yokan,710,complete
4832,Happy Play,710,complete
5147,Nemureru Hana,710,complete
12730,Akuma to Dolce,710,complete
31393,Saitama Chainsaw Shoujo,710,complete
33713,Kaze no Yubiwa to Hikari no Udewa,710,complete
37674,Koi no Hanashi ga Shitai,710,complete
40399,Koi wa Tenka no Mawarimono,710,complete
47553,Konya wa Take-out nite,710,complete
54995,Christmas ni Kagayaku,710,complete
63269,"Dakara Boku wa, H ga Dekinai.",710,complete
85436,Kyuuketsuki no Uruwashiki Kekkon,710,complete
961,Oka no Ue no Rakuen,709,complete
12135,Damatte Naite Irunodesu,709,complete
23618,Love Rental,709,complete
35789,Renai Zemi,709,complete
48004,Yes It's Me,709,complete
1151,Paraphrase,708,complete
2987,Kirai Kiraimo,708,complete
10923,Takarazora,708,complete
11396,Nounai Renai no Susume,708,complete
35719,Boku to Watashi no Henai Jijou,708,complete
35766,Ichiban Ushiro no Daimaou,708,complete
40823,Himitsu no Sono Ato,708,complete
49295,Kodomo ga Neta Ato de,708,complete
53797,Kyou Kara Dame Inu!,708,complete
1595,Bashing Renai,707,complete
3262,Ageha,707,complete
7112,Tonari no Hijiri-kun,707,complete
14073,Kono Uta wa Kimi no Tameni,707,complete
37574,Helen ESP,707,complete
51881,Koi made Hyakurin,707,complete
1268,Gokuraku Cafe,706,complete
442,1999 Shanghai,706,complete
4191,Switch (MOCHIZUKI Karin),706,complete
6572,Bambi no Tegami,706,complete
44308,Fukujuu no Gakuen,706,complete
79163,Kirikagohime to Mahoutsukai,706,complete
95218,NightS dj - Another Story,706,complete
1989,Tsuiteru Kanojo,705,complete
3648,Kindan no Amai Kajitsu,705,complete
4577,XI,705,complete
6956,Gaki no Koro kara,704,complete
58669,Mawaru Sekai no Kimi to Boku,704,complete
111170,Sore o Koigokoro to Yobu no Nara,704,complete
136727,Sayonara Alpha,704,complete
1963,Jinsei wa Barairo da.,703,complete
6527,Night Walk,703,complete
70507,Flower Crown (YAJIMA Toki),703,complete
72220,Hatsujou Kareshi,703,complete
100155,Ten Count,703,complete
4442,Good Luck,702,complete
12547,Noroshi wo Agero!,702,complete
15656,Love Trial,702,complete
9487,Shounen Chuudoku,701,complete
18272,Uminari,701,complete
64215,Tetsugaku Letra,701,complete
102612,Shinyu no Mikami-kun,701,complete
120707,Criminale!,701,complete
126870,Joou to Shitateya,701,complete
915,Kirara,700,complete
4085,Tsubame Syndrome,700,complete
12157,Aruhi Totsuzen Koi wa Kuru?!,700,complete
16374,Koi ni Oboreru Houkago,700,complete
39027,Mama wa Doukyuusei,700,complete
477,Keep Out,699,complete
3722,Aishi no Sweet Voice,699,complete
15415,Tsuyameku Hishatai,699,complete
38428,Sekai no Owari to Yoakemae,699,complete
81087,Shisen no Shoukanshi,699,complete
3258,Tsumi Bukaku Aishiteyo,698,complete
913,Full Metal Panic! Σ,698,complete
31340,Issho ni Neyou yo,698,complete
50759,Kami no Kodomo,698,complete
63339,Hana to Hoshi,698,complete
86452,Butakai Ouji to 100 Kai no Kiss,698,complete
105235,Gigantomakhia,698,complete
247,BxB Brothers,697,complete
1252,Tameiki no Kuchizuke,697,complete
13682,Ojou-sama Gomeirei o,697,complete
91243,"Kaichou, Suki tte Itte mo Ii desu ka?",697,complete
134,Subete ni Iya Girl,696,complete
74,Renai à la Carte!,696,complete
3549,RG Veda,696,complete
5720,Moony - Oukaryou Trilogy,696,complete
36358,HHH,696,complete
50302,Dragon Who,696,complete
91099,Cheonsaeng Yeonbun,696,complete
95493,Amai Kaori Ga Surun Desu,696,complete
32123,Otome no Iroha!,695,complete
39111,Burai-an,695,complete
1184,Yume no Kodomo,694,complete
7969,Irokoi Comedy,694,complete
45878,Wasuretai Itoshii Hito,694,complete
48003,Romantic Egoist,694,complete
55360,Hatsukoi no Tsuzuki,694,complete
1002,Steel Ball Run,693,complete
19571,Sentimental (SHIMOKITAZAWA Mitsuo),693,complete
34290,Rin x Mama,693,complete
40572,Kimi wa Boku no Taiyou,693,complete
44975,I Accept You,693,complete
73387,Karasu ni Diamond,693,complete
73615,Hananusubito (TSUKUBA Sakura),693,complete
716,Heaven!!,692,complete
93,Pieta,692,complete
9488,Renai Cupid,692,complete
12395,Hanshin,692,complete
62138,Ovally Trap,692,complete
64075,Yume no You na Hanashi,692,complete
4854,Utopia of Homosexuality,691,complete
113157,"Kichiku, Encount",691,complete
475,Shinyuu Henjou!,690,complete
67573,Babel no Tegami,690,complete
70946,Kare no Aijou no Hakari,690,complete
94457,Kuroneko wa Shippo de Amaeru,690,complete
1401,Eien no With,689,complete
344,Arigatou,689,complete
3382,Netsu Shisen,689,complete
1921,Ai no Shintairiku,689,complete
7705,Blue Ramun,689,complete
7983,Lives,689,complete
36032,7 Nenme no Dou Kyonin,689,complete
36601,Gozen 3-ji no Muhouchitai,689,complete
37820,Koi no Mannaka,689,complete
82086,"Mazu wa, Hitokuchi.",689,complete
93124,Bokura wa Sore o Hitei Dekinai,689,complete
229,Houshin Engi,688,complete
172,Aijin wa Korosareru,688,complete
280,Tonari no Heya no Paranoia,688,complete
6914,Hidoku Shinai de,688,complete
11955,Tenshi no Uta (NISHIDA Higashi),688,complete
71247,Orokamono no Koi,688,complete
76416,Renren Zakari,688,complete
104258,Monster Petite Panic,688,complete
2961,Anata ga Oshiete Kureta Koto,687,complete
5318,Renai Shoumei,687,complete
29431,Houkago Men's Harem,687,complete
100897,ib - Instant Bullet,687,complete
4349,"Darling, I Love You!",686,complete
5800,Revenge!,686,complete
14513,Mon Seul,686,complete
10477,Hanako to Guuwa no Tera,686,complete
40075,Hitodenashi to Koi,686,complete
61272,Akunin o Nakaseru Houhou,686,complete
62449,Fukurou-kun to Kare,686,complete
71530,Midori no Me,686,complete
115752,Mother's Spirit,686,complete
117028,Fuuzokugurui Desu ga Toshishita Danshi ni Kokuraremashita,686,complete
12475,Asklepios,685,complete
47976,Don't Cry Baby,685,complete
69443,Wagatsuma-san wa Ore no Yome,685,complete
10374,Diamond Life,684,complete
13323,Hanashite Nante Agenai yo,684,complete
16625,Cold - Zettaireido no Koibitotachi,684,complete
47349,Love Allergen,684,complete
72146,Majime na Jikan,684,complete
92303,Jitsu wa Watashi wa,684,complete
1914,Samurai Darling,683,complete
36039,Mukuchi na Koi no Tsutaekata,683,complete
3293,Try! Try! Try!,682,complete
2084,Love Share,682,complete
6423,Sakoku Renai,682,complete
11970,Isshoni Ofuro,682,complete
16368,Hana Shinobu no Koi,682,complete
5015,Maniac ni Aishite,681,complete
879,Daa! Daa! Daa!,681,complete
2868,Tenshi no Pocket,681,complete
776,Unmei ni Kiss,681,complete
2306,Kokoro ni Hana o!!,681,complete
11644,Punch ↑,681,complete
14556,Kiss to Kirai no Hantai,681,complete
28232,Mahou Kishi Rayearth 2,681,complete
67227,Omae de Nakya Dame Mitai,681,complete
709,Pistol in one Hand,680,complete
5090,Tenshi na Konamaiki,680,complete
5631,Sensual Trigger,680,complete
14525,Chiisai Hitsuji wa Yume wo Miru,680,complete
65865,Bara wo Karasu Te de Boku wo Dake,680,complete
79620,Dame BL,680,complete
3583,Chekera!,679,complete
4448,Kenji,679,complete
7303,Deep Sex,679,complete
43404,Terebi-kun no Kimochi,679,complete
48696,Sasayaku no wa Sono Yubi,679,complete
52477,Manazashi no Hayagane,679,complete
75947,Love Lesson,679,complete
1585,R-18,678,complete
5781,Kawaige.,678,complete
73269,Ore no Subete ga Kimi no Mono,678,complete
118786,Machida-kun no Sekai,678,complete
515,Komatta Toki ni wa Hoshi ni Kike!,677,complete
321,Sore wa Yappari ai Kamone,677,complete
3280,Deep Love - Pao no Monogatari,677,complete
2192,Toki no Rashinban,677,complete
39583,Megane Café Glass,677,complete
89776,Haru no Houtai Shoujo,677,complete
90441,Houkago Idol,677,complete
1958,Renai Houteishiki,676,complete
4869,Kyoukasho no Koibito,676,complete
10377,Darker than Black,676,complete
44932,Nyatto!,676,complete
